sensorType,x,y,z,timestamp
-3, 0.032638, 0.028449, 3.681074, 1560849210780
1,0.709249,0.201927,9.899929,1560849210789
2,12.562500,-21.812500,-44.562500,1560849210790
4,0.010856,-0.042638,-0.120934,1560849210790
-3, 0.031241, 0.029845, 3.684390, 1560849210790
1,0.582509,0.141162,9.957494,1560849210800
2,12.500000,-21.562500,-44.500000,1560849210800
4,0.014120,-0.045972,-0.117042,1560849210801
-3, 0.030020, 0.031067, 3.687706, 1560849210801
1,0.489691,0.050489,9.993312,1560849210809
2,12.375000,-21.625000,-44.500000,1560849210810
4,0.023300,-0.032271,-0.098995,1560849210810
-3, 0.028972, 0.032289, 3.690673, 1560849210810
1,0.433216,0.018560,9.965921,1560849210819
2,12.375000,-21.687500,-44.375000,1560849210820
4,0.030997,-0.014486,-0.074718,1560849210820
-3, 0.027751, 0.033336, 3.693291, 1560849210821
1,0.423620,0.031268,9.914437,1560849210829
2,12.187500,-21.625000,-44.562500,1560849210830
4,0.040858,0.004171,-0.049044,1560849210830
-3, 0.026704, 0.034034, 3.695560, 1560849210830
1,0.416352,0.031115,9.827604,1560849210840
2,12.125000,-21.687500,-44.437500,1560849210840
4,0.056793,0.017034,-0.024557,1560849210840
-3, 0.025482, 0.034558, 3.697480, 1560849210841
1,0.426484,0.043507,9.672623,1560849210850
2,12.125000,-21.625000,-44.500000,1560849210850
4,0.064769,0.021014,-0.005637,1560849210850
-3, 0.024086, 0.034732, 3.698876, 1560849210851
1,0.406162,0.061378,9.521721,1560849210860
2,12.125000,-21.562500,-44.562500,1560849210860
4,0.064734,0.016232,0.008727,1560849210860
-3, 0.022864, 0.034907, 3.700098, 1560849210861
1,0.417673,0.092091,9.416702,1560849210870
2,12.187500,-21.437500,-44.500000,1560849210870
4,0.055397,0.009879,0.019111,1560849210870
-3, 0.021642, 0.035081, 3.700971, 1560849210870
1,0.440763,0.139295,9.335624,1560849210879
2,12.062500,-21.312500,-44.250000,1560849210880
4,0.039584,0.006266,0.024557,1560849210880
-3, 0.020420, 0.035256, 3.701669, 1560849210881
1,0.451748,0.146698,9.304615,1560849210890
2,12.062500,-21.437500,-44.250000,1560849210890
4,0.012689,0.015341,0.020944,1560849210890
-3, 0.019548, 0.035430, 3.702192, 1560849210891
1,0.351708,0.179096,9.262650,1560849210900
2,12.125000,-21.375000,-44.437500,1560849210900
4,-0.016685,0.039898,0.021398,1560849210900
-3, 0.018850, 0.035430, 3.702716, 1560849210901
1,0.177133,0.148613,9.293946,1560849210909
2,12.187500,-21.187500,-44.437500,1560849210910
4,-0.050248,0.065642,0.029496,1560849210910
-3, 0.018500, 0.035256, 3.703239, 1560849210910
1,0.014873,0.083979,9.353878,1560849210920
2,12.250000,-21.375000,-44.375000,1560849210920
4,-0.071733,0.077702,0.051993,1560849210920
